0.000000,48,-1,10.222917,-1,-1
0.666667,52,-1,0.333333,-1,-1
1.000000,53,-1,0.333333,-1,-1
1.333333,55,-1,0.666667,-1,-1
2.000000,57,-1,0.666667,-1,-1
2.666667,55,-1,0.666667,-1,-1
3.333333,53,-1,0.666667,-1,-1
4.000000,52,-1,1.333333,-1,-1
5.333333,52,-1,5.000000,-1,-1
5.333333,50,-1,17.333333,-1,-1
10.666667,41,-1,1.333333,-1,-1
11.333333,48,-1,1.333333,-1,-1
12.000000,41,-1,1.333333,-1,-1
12.666667,52,-1,1.333333,-1,-1
13.333333,41,-1,1.333333,-1,-1
14.000000,53,-1,1.333333,-1,-1
14.666667,41,-1,1.333333,-1,-1
15.333333,48,-1,1.333333,-1,-1
16.000000,41,-1,1.333333,-1,-1
16.666667,48,-1,1.333333,-1,-1
17.333333,41,-1,1.333333,-1,-1
18.000000,52,-1,1.333333,-1,-1
18.666667,41,-1,1.333333,-1,-1
19.333333,53,-1,1.333333,-1,-1
20.000000,41,-1,1.333333,-1,-1
20.666667,48,-1,0.666667,-1,-1
21.333333,48,-1,5.000000,-1,-1
22.000000,48,-1,0.333333,-1,-1
22.333333,50,-1,0.333333,-1,-1
22.666667,52,-1,0.666667,-1,-1
23.333333,53,-1,0.666667,-1,-1
24.000000,52,-1,0.666667,-1,-1
24.666667,50,-1,0.666667,-1,-1
25.333333,55,-1,1.333333,-1,-1
26.666667,48,-1,2.666667,-1,-1
27.333333,47,-1,0.666667,-1,-1
28.000000,48,-1,0.666667,-1,-1
28.666667,43,-1,1.333333,-1,-1
29.333333,48,-1,1.333333,-1,-1
30.000000,48,-1,1.333333,-1,-1
30.666667,48,-1,1.333333,-1,-1
31.333333,43,-1,1.333333,-1,-1
32.000000,41,-1,1.333333,-1,-1
32.666667,48,-1,1.333333,-1,-1
33.333333,41,-1,1.333333,-1,-1
34.000000,52,-1,1.333333,-1,-1
34.666667,41,-1,1.333333,-1,-1
35.333333,53,-1,1.333333,-1,-1
36.000000,41,-1,1.333333,-1,-1
36.666667,48,-1,5.000000,-1,-1
37.333333,41,-1,5.000000,-1,-1
42.000000,55,-1,0.666667,-1,-1
42.666667,60,-1,0.666667,-1,-1
42.666667,48,-1,0.666667,-1,-1
43.333333,62,-1,0.666667,-1,-1
43.333333,55,-1,0.666667,-1,-1
44.000000,64,-1,0.666667,-1,-1
44.000000,60,-1,3.666667,-1,-1
44.666667,67,-1,0.666667,-1,-1
45.333333,71,-1,1.000000,-1,-1
46.333333,69,-1,1.000000,-1,-1
47.333333,67,-1,0.666667,-1,-1
48.000000,67,-1,0.666667,-1,-1
48.000000,48,-1,1.333333,-1,-1
48.666667,64,-1,3.112500,-1,-1
49.333333,55,-1,1.333333,-1,-1
50.666667,60,-1,2.666667,-1,-1
52.666667,55,-1,0.666667,-1,-1
53.333333,60,-1,0.666667,-1,-1
53.333333,48,-1,0.666667,-1,-1
54.000000,62,-1,0.666667,-1,-1
54.000000,55,-1,0.666667,-1,-1
54.666667,64,-1,0.666667,-1,-1
54.666667,60,-1,3.666667,-1,-1
55.333333,67,-1,0.666667,-1,-1
56.000000,71,-1,1.000000,-1,-1
57.000000,69,-1,1.000000,-1,-1
58.000000,67,-1,0.666667,-1,-1
58.666667,67,-1,0.666667,-1,-1
58.666667,48,-1,2.666667,-1,-1
59.333333,64,-1,3.110417,-1,-1
61.333333,55,-1,1.333333,-1,-1
62.666667,55,-1,0.666667,-1,-1
62.666667,48,-1,1.333333,-1,-1
63.333333,55,-1,0.666667,-1,-1
64.000000,62,-1,0.666667,-1,-1
64.000000,41,-1,0.666667,-1,-1
64.666667,64,-1,0.666667,-1,-1
64.666667,48,-1,0.666667,-1,-1
65.333333,62,-1,0.666667,-1,-1
65.333333,53,-1,3.666667,-1,-1
66.000000,64,-1,0.666667,-1,-1
66.666667,62,-1,0.666667,-1,-1
67.333333,57,-1,2.000000,-1,-1
69.333333,62,-1,0.666667,-1,-1
69.333333,50,-1,0.666667,-1,-1
70.000000,64,-1,0.666667,-1,-1
70.000000,57,-1,0.666667,-1,-1
70.666667,62,-1,0.666667,-1,-1
70.666667,62,-1,3.666667,-1,-1
71.333333,64,-1,0.666667,-1,-1
72.000000,57,-1,1.000000,-1,-1
73.000000,64,-1,1.000000,-1,-1
74.000000,62,-1,2.000000,-1,-1
74.666667,43,-1,0.666667,-1,-1
75.333333,50,-1,0.666667,-1,-1
76.000000,48,-1,0.666667,-1,-1
76.000000,55,-1,2.666667,-1,-1
76.666667,50,-1,1.333333,-1,-1
78.000000,55,-1,2.000000,-1,-1
78.666667,50,-1,1.333333,-1,-1
80.000000,43,-1,5.000000,-1,-1
82.666667,64,-1,0.666667,-1,-1
83.333333,64,-1,2.000000,-1,-1
85.333333,57,-1,1.000000,-1,-1
85.333333,48,-1,0.666667,-1,-1
86.000000,55,-1,0.666667,-1,-1
86.333333,60,-1,1.666667,-1,-1
86.666667,60,-1,8.889583,-1,-1
88.000000,55,-1,0.666667,-1,-1
88.666667,53,-1,0.666667,-1,-1
89.333333,52,-1,1.333333,-1,-1
90.666667,50,-1,0.666667,-1,-1
91.333333,52,-1,4.443750,-1,-1
96.000000,41,-1,1.333333,-1,-1
96.666667,48,-1,1.333333,-1,-1
97.333333,41,-1,1.333333,-1,-1
98.000000,52,-1,1.333333,-1,-1
98.666667,41,-1,1.333333,-1,-1
99.333333,53,-1,1.333333,-1,-1
100.000000,41,-1,1.333333,-1,-1
100.666667,43,-1,1.333333,-1,-1
101.333333,41,-1,1.333333,-1,-1
102.000000,52,-1,3.666667,-1,-1
102.666667,41,-1,1.333333,-1,-1
104.000000,41,-1,2.666667,-1,-1
106.000000,55,-1,0.666667,-1,-1
106.666667,60,-1,0.666667,-1,-1
106.666667,48,-1,0.666667,-1,-1
107.333333,62,-1,0.666667,-1,-1
107.333333,55,-1,0.666667,-1,-1
108.000000,64,-1,0.666667,-1,-1
108.000000,60,-1,2.000000,-1,-1
108.666667,67,-1,0.666667,-1,-1
109.333333,71,-1,1.000000,-1,-1
110.000000,55,-1,0.666667,-1,-1
110.333333,69,-1,1.000000,-1,-1
110.666667,64,-1,1.333333,-1,-1
111.333333,67,-1,0.666667,-1,-1
112.000000,67,-1,0.666667,-1,-1
112.000000,48,-1,0.666667,-1,-1
112.666667,64,-1,3.112500,-1,-1
112.666667,55,-1,0.666667,-1,-1
113.333333,60,-1,3.666667,-1,-1
116.666667,55,-1,0.666667,-1,-1
117.333333,60,-1,0.666667,-1,-1
117.333333,48,-1,0.666667,-1,-1
118.000000,62,-1,0.666667,-1,-1
118.000000,55,-1,0.666667,-1,-1
118.666667,64,-1,0.666667,-1,-1
118.666667,60,-1,2.666667,-1,-1
119.333333,67,-1,0.666667,-1,-1
120.000000,71,-1,1.000000,-1,-1
121.000000,69,-1,1.000000,-1,-1
121.333333,55,-1,1.333333,-1,-1
122.000000,67,-1,0.666667,-1,-1
122.666667,76,-1,3.666667,-1,-1
122.666667,48,-1,0.666667,-1,-1
123.333333,55,-1,0.666667,-1,-1
124.000000,60,-1,3.666667,-1,-1
126.666667,55,-1,0.666667,-1,-1
127.333333,55,-1,0.666667,-1,-1
128.000000,62,-1,0.666667,-1,-1
128.000000,41,-1,0.666667,-1,-1
128.666667,64,-1,0.666667,-1,-1
128.666667,48,-1,0.666667,-1,-1
129.333333,62,-1,0.666667,-1,-1
129.333333,53,-1,3.666667,-1,-1
130.000000,64,-1,0.666667,-1,-1
130.666667,62,-1,0.666667,-1,-1
131.333333,57,-1,2.000000,-1,-1
133.333333,62,-1,0.666667,-1,-1
133.333333,50,-1,0.666667,-1,-1
134.000000,64,-1,0.666667,-1,-1
134.000000,53,-1,0.666667,-1,-1
134.666667,62,-1,0.666667,-1,-1
134.666667,57,-1,2.000000,-1,-1
135.333333,64,-1,0.666667,-1,-1
136.000000,64,-1,1.000000,-1,-1
136.666667,53,-1,0.666667,-1,-1
137.000000,55,-1,1.000000,-1,-1
137.333333,57,-1,0.666667,-1,-1
138.000000,64,-1,0.666667,-1,-1
138.000000,50,-1,0.666667,-1,-1
138.666667,62,-1,6.333333,-1,-1
138.666667,43,-1,0.666667,-1,-1
139.333333,50,-1,0.666667,-1,-1
140.000000,55,-1,2.000000,-1,-1
142.000000,50,-1,0.666667,-1,-1
142.666667,57,-1,0.666667,-1,-1
143.333333,50,-1,0.666667,-1,-1
144.000000,43,-1,5.000000,-1,-1
144.000000,55,-1,5.000000,-1,-1
145.333333,62,-1,0.333333,-1,-1
145.666667,55,-1,1.000000,-1,-1
146.666667,62,-1,1.000000,-1,-1
147.666667,64,-1,1.000000,-1,-1
148.666667,57,-1,0.666667,-1,-1
149.333333,60,-1,0.666667,-1,-1
149.333333,48,-1,0.666667,-1,-1
150.000000,52,-1,0.333333,-1,-1
150.000000,55,-1,0.666667,-1,-1
150.333333,53,-1,0.333333,-1,-1
150.666667,55,-1,0.666667,-1,-1
150.666667,60,-1,3.666667,-1,-1
151.333333,57,-1,0.666667,-1,-1
152.000000,55,-1,0.666667,-1,-1
152.666667,53,-1,0.666667,-1,-1
153.333333,52,-1,1.333333,-1,-1
154.666667,52,-1,1.333333,-1,-1
154.666667,48,-1,0.666667,-1,-1
155.333333,48,-1,0.666667,-1,-1
156.000000,53,-1,1.333333,-1,-1
156.000000,48,-1,0.666667,-1,-1
156.666667,48,-1,0.666667,-1,-1
157.333333,55,-1,1.333333,-1,-1
157.333333,48,-1,0.666667,-1,-1
158.000000,48,-1,0.666667,-1,-1
158.666667,57,-1,1.333333,-1,-1
158.666667,48,-1,0.666667,-1,-1
159.333333,48,-1,0.666667,-1,-1
160.000000,62,-1,0.666667,-1,-1
160.000000,41,-1,1.333333,-1,-1
160.666667,64,-1,0.666667,-1,-1
161.333333,62,-1,0.666667,-1,-1
161.333333,41,-1,1.333333,-1,-1
162.000000,64,-1,0.666667,-1,-1
162.666667,67,-1,2.666667,-1,-1
162.666667,41,-1,1.333333,-1,-1
164.000000,41,-1,1.333333,-1,-1
165.333333,41,-1,1.333333,-1,-1
166.000000,64,-1,0.666667,-1,-1
166.666667,62,-1,0.666667,-1,-1
166.666667,41,-1,1.333333,-1,-1
167.333333,64,-1,0.666667,-1,-1
168.000000,72,-1,1.000000,-1,-1
168.000000,41,-1,1.333333,-1,-1
169.000000,71,-1,1.000000,-1,-1
169.333333,41,-1,1.333333,-1,-1
170.000000,64,-1,0.666667,-1,-1
170.666667,67,-1,0.666667,-1,-1
170.666667,48,-1,1.333333,-1,-1
171.333333,64,-1,4.443750,-1,-1
172.000000,48,-1,1.333333,-1,-1
173.333333,48,-1,1.333333,-1,-1
174.666667,48,-1,1.333333,-1,-1
176.000000,48,-1,1.333333,-1,-1
176.666667,62,-1,0.333333,-1,-1
177.000000,64,-1,0.333333,-1,-1
177.333333,62,-1,0.666667,-1,-1
177.333333,48,-1,1.333333,-1,-1
178.000000,60,-1,1.333333,-1,-1
178.666667,48,-1,1.333333,-1,-1
179.333333,55,-1,1.333333,-1,-1
180.000000,48,-1,1.333333,-1,-1
180.666667,55,-1,0.666667,-1,-1
181.333333,62,-1,0.666667,-1,-1
181.333333,41,-1,1.333333,-1,-1
182.000000,64,-1,0.666667,-1,-1
182.666667,62,-1,0.666667,-1,-1
182.666667,41,-1,1.333333,-1,-1
183.333333,64,-1,0.666667,-1,-1
184.000000,67,-1,2.666667,-1,-1
184.000000,41,-1,1.333333,-1,-1
185.333333,41,-1,1.333333,-1,-1
186.666667,41,-1,1.333333,-1,-1
187.333333,64,-1,0.666667,-1,-1
188.000000,62,-1,0.666667,-1,-1
188.000000,41,-1,1.333333,-1,-1
188.666667,64,-1,0.666667,-1,-1
189.333333,72,-1,1.000000,-1,-1
189.333333,41,-1,1.333333,-1,-1
190.333333,71,-1,1.000000,-1,-1
190.666667,41,-1,1.333333,-1,-1
191.333333,64,-1,0.666667,-1,-1
192.000000,67,-1,0.666667,-1,-1
