,loss
0,12.436841011047363
1,12.580591201782227
2,12.013824462890625
3,18.50259780883789
4,8.89693546295166
5,6.744694709777832
6,7.823050022125244
7,6.802807331085205
8,3.8376591205596924
9,4.495735168457031
10,4.097382545471191
11,5.593538761138916
12,4.223681926727295
13,4.789636611938477
14,4.340122699737549
15,6.854273319244385
16,6.148993968963623
17,3.716259717941284
18,5.69874382019043
19,4.025848865509033
20,4.0922932624816895
21,4.968142509460449
22,3.3649752140045166
23,3.8478846549987793
24,4.187223434448242
25,4.039752960205078
26,4.483590126037598
27,4.043363571166992
28,5.36717414855957
29,4.9339470863342285
30,5.493799209594727
31,5.496354103088379
32,3.8146469593048096
33,3.636942148208618
34,3.267608642578125
35,4.1451287269592285
36,4.463890075683594
37,4.207537651062012
38,3.383021593093872
39,3.149075746536255
40,4.458789825439453
41,3.319639205932617
42,3.3781208992004395
43,3.8275184631347656
44,3.5282397270202637
45,3.6921122074127197
46,5.049180030822754
47,5.141471862792969
48,4.9181389808654785
49,3.951752185821533
50,4.210386276245117
51,4.616822719573975
52,4.1176886558532715
53,3.690967082977295
54,3.475236654281616
55,3.2638728618621826
56,4.000240325927734
57,3.098118305206299
58,3.992645025253296
59,2.9238953590393066
60,3.0556530952453613
61,3.3312621116638184
62,2.7023825645446777
63,3.3889663219451904
64,3.3106205463409424
65,3.2145302295684814
66,4.389078140258789
67,3.521798849105835
68,3.5651063919067383
69,4.127963542938232
70,4.140288829803467
71,4.88006067276001
72,3.4667482376098633
73,3.844273328781128
74,3.7215113639831543
75,3.347440719604492
76,3.625152587890625
77,4.007555961608887
78,3.5398197174072266
79,3.7484025955200195
80,3.3490869998931885
81,3.842255115509033
82,2.5226430892944336
83,3.257134437561035
84,4.3212995529174805
85,3.803373336791992
86,2.5682597160339355
87,3.508812427520752
88,3.305184841156006
89,2.002791404724121
90,2.8410167694091797
91,3.658308267593384
92,4.004476547241211
93,3.0837137699127197
94,3.78963565826416
95,2.8438262939453125
96,3.3706581592559814
97,4.847024917602539
98,4.486635684967041
99,2.5460312366485596
100,2.6898834705352783
101,4.5105180740356445
102,2.4546523094177246
103,2.6795096397399902
104,3.4957051277160645
105,3.055555820465088
106,3.9236111640930176
107,2.9956884384155273
108,3.22825026512146
109,3.7681238651275635
110,3.7519068717956543
111,3.2918570041656494
112,3.4263556003570557
113,3.1766622066497803
114,2.6464502811431885
115,3.4387423992156982
116,5.159056186676025
117,2.821014642715454
118,4.179207801818848
119,3.1489500999450684
120,2.4285736083984375
121,3.570756196975708
122,2.72622013092041
123,3.100813150405884
124,2.4848732948303223
125,3.672153949737549
126,3.5345377922058105
127,3.1509158611297607
128,3.513253688812256
129,3.713801145553589
130,3.335810422897339
131,3.972139358520508
132,3.5955307483673096
133,2.7388603687286377
134,3.609844923019409
135,2.5750956535339355
136,3.6895480155944824
137,3.5071170330047607
138,4.278182029724121
139,3.3907597064971924
140,3.5794010162353516
141,3.6967170238494873
142,3.6506810188293457
143,2.1746573448181152
144,3.9838225841522217
145,3.0029032230377197
146,2.545330762863159
147,3.563013792037964
148,1.7275943756103516
149,2.885023593902588
150,2.6300048828125
151,3.918642997741699
152,3.2610645294189453
153,2.2861063480377197
154,2.822479009628296
155,2.2212917804718018
156,2.643991708755493
157,2.7997734546661377
158,3.3589301109313965
159,2.767763137817383
160,3.5975821018218994
161,2.6601762771606445
162,4.099509239196777
163,3.7485451698303223
164,4.469052791595459
165,3.534830331802368
166,3.257596492767334
167,2.5722708702087402
168,2.969646692276001
169,2.42319393157959
170,3.2124571800231934
171,2.902200222015381
172,3.227790594100952
173,4.3280229568481445
174,2.629251718521118
175,3.4853665828704834
176,2.567683219909668
177,3.0545995235443115
178,2.6157569885253906
179,2.753870964050293
180,4.366955280303955
181,3.2856605052948
182,3.2549664974212646
183,2.8432750701904297
184,3.30545711517334
185,3.2314906120300293
186,2.7507660388946533
187,3.4432413578033447
188,3.2636897563934326
189,3.1334495544433594
190,2.95906925201416
191,3.609644889831543
192,2.4003403186798096
193,2.340927839279175
194,3.6566882133483887
195,2.3347859382629395
196,3.195704936981201
197,2.2182064056396484
198,2.8037917613983154
199,3.675948143005371
200,3.064131021499634
201,2.644467830657959
202,3.190627336502075
203,3.0617754459381104
204,3.4490833282470703
205,2.7375736236572266
206,2.4222216606140137
207,3.494811534881592
208,2.7187132835388184
209,3.0044312477111816
210,3.267235279083252
211,3.5352370738983154
212,2.3574862480163574
213,3.1608047485351562
214,3.444944381713867
215,3.546912431716919
216,2.099177598953247
217,3.203792095184326
218,3.305690288543701
219,3.0484793186187744
220,2.8899898529052734
221,2.4065394401550293
222,3.1206443309783936
223,2.52693772315979
224,3.591045618057251
225,2.799292802810669
226,2.9018983840942383
227,2.06941556930542
228,3.2271854877471924
229,3.2961301803588867
230,2.0749361515045166
231,2.544527292251587
232,3.2476236820220947
233,3.2464804649353027
234,3.3884153366088867
235,2.975355625152588
236,2.9038875102996826
237,3.88655686378479
238,3.222537040710449
239,2.090437173843384
240,3.0415115356445312
241,1.9203269481658936
242,1.6881484985351562
243,2.5822842121124268
244,2.469817638397217
245,3.5467112064361572
246,2.306858539581299
247,2.598317861557007
248,1.9781047105789185
249,3.5230870246887207
250,2.9861905574798584
251,2.812969923019409
252,3.685257911682129
253,2.4064595699310303
254,2.70412540435791
255,2.6696178913116455
256,2.9808738231658936
257,2.6898820400238037
258,3.0973029136657715
259,2.9324405193328857
260,2.491105794906616
261,3.52725887298584
262,2.2704687118530273
263,2.9400970935821533
264,2.2033851146698
265,2.8315930366516113
266,2.9254138469696045
267,1.806972622871399
268,2.1264901161193848
269,2.3604531288146973
270,2.707003116607666
271,2.3786096572875977
272,2.3945279121398926
273,2.870913505554199
274,2.6726040840148926
275,3.4648053646087646
276,3.397156000137329
277,3.2518746852874756
278,2.76985502243042
279,3.853271484375
280,2.315420150756836
281,1.4330525398254395
282,2.1022815704345703
283,2.0389904975891113
284,2.395437479019165
285,3.889744758605957
286,2.56823992729187
287,2.6631956100463867
288,4.680818557739258
289,2.920473098754883
290,2.6820285320281982
291,3.236342668533325
292,3.043567180633545
293,1.7842662334442139
294,3.172513008117676
295,2.574035406112671
296,2.6920182704925537
297,2.4126877784729004
298,2.0473103523254395
299,3.6967828273773193
300,3.373511552810669
301,2.876455307006836
302,2.306781053543091
303,3.6864559650421143
304,2.7210328578948975
305,2.5179061889648438
306,2.0457873344421387
307,2.0594420433044434
308,2.6405465602874756
309,2.1993889808654785
310,2.070606231689453
311,2.225109577178955
312,2.0724735260009766
313,2.844686269760132
314,3.3560380935668945
315,2.908571481704712
316,3.941608428955078
317,2.0366415977478027
318,2.6167495250701904
319,3.4306936264038086
320,3.0441625118255615
321,3.77725887298584
322,1.8513745069503784
323,2.735598087310791
324,2.0016908645629883
325,1.7447373867034912
