,loss
0,20.838584899902344
1,20.618398666381836
2,22.62900733947754
3,18.74075698852539
4,21.60056495666504
5,23.759075164794922
6,21.06618881225586
7,23.98108673095703
8,20.815570831298828
9,24.466798782348633
10,21.294458389282227
11,23.283029556274414
12,20.66435432434082
13,23.4881534576416
14,22.04124641418457
15,22.221574783325195
16,21.562742233276367
17,20.511844635009766
18,19.352699279785156
19,20.439498901367188
20,21.279909133911133
21,20.53041648864746
22,21.860692977905273
23,21.235992431640625
24,19.50001335144043
25,21.692785263061523
26,22.682817459106445
27,20.357162475585938
28,19.91547966003418
29,20.740360260009766
30,16.946678161621094
31,20.97651481628418
32,19.111562728881836
33,19.91472816467285
34,17.763763427734375
35,20.11430549621582
36,18.26158905029297
37,21.988265991210938
38,17.446178436279297
39,22.64726448059082
40,16.829336166381836
41,17.546300888061523
42,18.75283432006836
43,19.53775978088379
44,19.846744537353516
45,17.609975814819336
46,16.55889320373535
47,20.47340202331543
48,20.29753303527832
49,19.716341018676758
50,16.85378646850586
51,20.338966369628906
52,18.979841232299805
53,15.146727561950684
54,19.36463165283203
55,16.59578514099121
56,16.140708923339844
57,16.27609634399414
58,16.28461456298828
59,16.369903564453125
60,18.14908218383789
61,16.205585479736328
62,16.93733024597168
63,16.189128875732422
64,16.029878616333008
65,17.260517120361328
66,17.42454719543457
67,14.524423599243164
68,16.143590927124023
69,13.33597469329834
70,15.025922775268555
71,16.535423278808594
72,13.872197151184082
73,17.358570098876953
74,14.691375732421875
75,14.139869689941406
76,13.607497215270996
77,13.371809005737305
78,15.797904014587402
79,11.67805004119873
80,14.396551132202148
81,11.845213890075684
82,12.04926872253418
83,13.160564422607422
84,17.68017578125
85,14.516310691833496
86,11.469162940979004
87,13.711054801940918
88,12.12035846710205
89,11.01172161102295
90,17.526840209960938
91,12.379081726074219
92,10.93736743927002
93,12.444307327270508
94,10.98779010772705
95,12.332490921020508
96,9.461522102355957
97,14.206089973449707
98,12.050653457641602
99,12.488459587097168
100,11.707435607910156
101,8.751517295837402
102,10.282135009765625
103,11.887504577636719
104,8.057699203491211
105,10.941396713256836
106,12.320328712463379
107,9.673775672912598
108,10.340286254882812
109,8.298798561096191
110,8.920419692993164
111,9.759096145629883
112,9.733625411987305
113,9.348211288452148
114,9.051103591918945
115,10.523277282714844
116,7.58265495300293
117,10.492911338806152
118,9.767851829528809
119,8.765909194946289
120,9.419031143188477
121,7.530178070068359
122,8.170879364013672
123,9.59561824798584
124,9.7261323928833
125,11.842009544372559
126,8.168107032775879
127,7.226833343505859
128,9.629621505737305
129,7.494044780731201
130,7.432498455047607
131,6.944830894470215
132,9.124106407165527
133,9.532113075256348
134,7.1080474853515625
135,6.6109747886657715
136,6.962915897369385
137,7.716826915740967
138,6.969104766845703
139,7.3017191886901855
140,7.10808801651001
141,7.659978866577148
142,7.247686386108398
143,8.19881820678711
144,7.652054309844971
145,7.498408794403076
146,7.442287921905518
147,6.888805866241455
148,8.274160385131836
149,6.072919845581055
150,6.320255279541016
151,6.633551597595215
152,6.386335849761963
153,7.344275951385498
154,7.912759304046631
155,6.826919078826904
156,7.017679214477539
157,7.106264114379883
158,6.481174945831299
159,7.606189250946045
160,6.935446739196777
161,6.579529762268066
162,6.424759864807129
163,7.287286758422852
164,6.238498687744141
165,7.210752487182617
166,6.563500881195068
167,5.366888523101807
168,6.180805683135986
169,6.833515644073486
170,6.389106750488281
171,6.629428863525391
172,6.447693824768066
173,6.203832626342773
174,7.837835788726807
175,6.646628379821777
176,5.864773273468018
177,7.403351783752441
178,6.646303176879883
179,6.385605335235596
180,6.700083255767822
181,5.715723037719727
182,8.333367347717285
183,9.531065940856934
184,6.632152080535889
185,6.542690277099609
186,6.225841999053955
187,6.236303329467773
188,5.877394199371338
189,6.332864761352539
190,6.511690139770508
191,7.736020088195801
192,6.133787631988525
193,6.269906520843506
194,5.637823581695557
195,5.566529750823975
196,6.188115119934082
197,5.949235439300537
198,7.320005893707275
199,6.224238395690918
200,6.137119770050049
201,6.955951690673828
202,7.113219261169434
203,5.7091522216796875
204,4.719099044799805
205,7.096057415008545
206,6.460536003112793
207,6.393991470336914
208,6.44307804107666
209,4.95258903503418
210,7.309634208679199
211,6.9125471115112305
212,6.803474426269531
213,6.62307596206665
214,5.595656871795654
215,5.969952583312988
216,7.090982913970947
217,6.900120258331299
218,4.688914775848389
219,5.745463848114014
220,5.584819793701172
221,6.0941314697265625
222,6.32039213180542
223,5.743781089782715
224,6.042200088500977
225,6.940128326416016
226,6.330841064453125
227,5.5996575355529785
228,5.31527042388916
229,7.020561695098877
230,5.419826507568359
231,5.73236083984375
232,5.883474826812744
233,7.228616237640381
234,5.915090084075928
235,6.811387538909912
236,5.665943622589111
237,5.253469944000244
238,5.816500663757324
239,6.166938304901123
240,5.534473896026611
241,5.860838890075684
242,5.0421552658081055
243,4.753122806549072
244,4.864442348480225
245,5.230193138122559
246,5.151538848876953
247,4.9578046798706055
248,5.240344047546387
249,4.955785751342773
250,4.834211349487305
251,5.395273208618164
252,5.064382076263428
253,4.706806659698486
254,5.944262981414795
255,6.246249675750732
256,5.805548667907715
257,5.363797664642334
258,4.617072105407715
259,5.0189127922058105
260,4.854411602020264
261,6.123834133148193
262,6.435758113861084
263,5.8396453857421875
264,5.9577484130859375
265,5.315673351287842
266,5.94514274597168
267,6.39697790145874
268,4.936698913574219
269,4.805866241455078
270,6.5694379806518555
271,5.258082866668701
272,5.926029205322266
273,5.809605121612549
274,5.76554536819458
275,5.791049957275391
276,6.876084327697754
277,4.655249118804932
278,5.030755996704102
279,5.619147777557373
280,5.1282057762146
281,4.896359443664551
282,4.593211650848389
283,4.728069305419922
284,4.916430950164795
285,5.1020026206970215
286,4.5664143562316895
287,6.0689191818237305
288,5.485832691192627
289,4.292602062225342
290,4.923308372497559
291,5.72308874130249
292,4.911220073699951
293,5.607246398925781
294,6.826147556304932
295,4.794729232788086
296,5.722157001495361
297,5.642387390136719
298,5.172374725341797
299,5.513928413391113
300,5.652089595794678
301,5.398674964904785
302,5.380308628082275
303,5.3097991943359375
304,5.737485408782959
305,6.582777976989746
306,5.323125839233398
307,5.5383219718933105
308,5.8368449211120605
309,6.320315361022949
310,4.256739139556885
311,5.044768810272217
312,5.916049480438232
313,5.19931173324585
314,6.696961879730225
315,4.752806186676025
316,5.236924648284912
317,6.250307083129883
318,4.539342880249023
319,4.689671993255615
320,4.897621154785156
321,4.432916164398193
322,3.898411512374878
323,5.036558151245117
324,4.080177307128906
325,4.404869556427002
326,5.2471160888671875
327,5.419523239135742
328,4.656209945678711
329,4.24846887588501
330,4.531144142150879
331,4.1408233642578125
332,5.164388179779053
333,4.479044437408447
334,4.454219818115234
335,4.684506893157959
336,4.870357513427734
337,3.9091286659240723
338,5.9811601638793945
339,4.815964698791504
340,5.66642427444458
341,4.871474742889404
342,4.590795993804932
343,5.686995983123779
344,5.233740329742432
345,3.9446942806243896
346,4.207742691040039
347,4.477537155151367
348,4.2407989501953125
349,4.858097553253174
350,4.8921637535095215
351,4.515882968902588
352,3.983508825302124
353,5.532480716705322
354,5.211993217468262
355,4.667441368103027
356,4.243215560913086
357,4.3821024894714355
358,4.488104820251465
359,4.6943464279174805
360,4.451177597045898
361,5.935953140258789
362,5.377941608428955
363,4.247138500213623
364,5.125077724456787
365,6.013626575469971
366,4.562124729156494
367,4.413944244384766
368,4.7581257820129395
369,5.702512741088867
370,5.128494739532471
371,4.896972179412842
372,4.370440483093262
373,4.559386730194092
374,6.402579307556152
375,5.380520820617676
376,5.29742431640625
377,4.288791179656982
378,5.297457218170166
379,4.484426975250244
